"x"
"down eee" 27
"earlier this" 27
"focus on" 27
"got a" 27
"he and" 27
"he could" 27
"he didn't" 27
"in eee" 27
"in prison" 27
"it's just" 27
"likely to" 27
"make it" 27
"may have" 27
"office eee" 27
"on its" 27
"on tuesday" 27
"or the" 27
"season and" 27
"sss according" 27
"sss only" 27
"sss over" 27
"sss q" 27
"sss we've" 27
"take the" 27
"the community" 27
"the current" 27
"the office" 27
"the university" 27
"the west" 27
"they want" 27
"to its" 27
"to leave" 27
"used to" 27
"vice president" 27
"were not" 27
"which was" 27
"years and" 27
"a huge" 26
"about it" 26
"all eee" 26
"back in" 26
"billion in" 26
"continue to" 26
"deal with" 26
"don't want" 26
"due to" 26
"executive director" 26
"fact that" 26
"how much" 26
"how the" 26
"i do" 26
"including the" 26
"involved in" 26
"it's been" 26
"law eee" 26
"next year" 26
"of three" 26
"on her" 26
"out and" 26
"percent from" 26
"say they" 26
"she is" 26
"so many" 26
"sss today" 26
"team in" 26
"that if" 26
"the cost" 26
"the issue" 26
"the years" 26
"this month" 26
"throughout the" 26
"thursday eee" 26
"time for" 26
"to build" 26
"to move" 26
"to start" 26
"was just" 26
"what we" 26
"with its" 26
"#no days" 25
"a large" 25
"a second" 25
"a time" 25
"also a" 25
"and said" 25
"and you" 25
"are in" 25
"area eee" 25
"as #no" 25
"but a" 25
"can get" 25
"days eee" 25
"don't think" 25
"even more" 25
"for her" 25
"for him" 25
"for those" 25
"has the" 25
"her eee" 25
"history eee" 25
"hit a" 25
"if we" 25
"in front" 25
"instead of" 25
"it comes" 25
"it in" 25
"left the" 25
"made a" 25
"money to" 25
"months eee" 25
"of new" 25
"on monday" 25
"on that" 25
"opportunity to" 25
"same time" 25
"something that" 25
"sss before" 25
"sss despite" 25
"sss just" 25
"sunday eee" 25
"that in" 25
"that this" 25
"the business" 25
"the future" 25
"the home" 25
"the main" 25
"the more" 25
"the old" 25
"the playoffs" 25
"the process" 25
"the report" 25
"the team's" 25
"the three" 25
"to avoid" 25
"to bring" 25
"to look" 25
"to show" 25
"to stay" 25
"to try" 25
"up for" 25
"world eee" 25
"you can't" 25
"â the" 24
"ability to" 24
"all that" 24
"and at" 24
"and have" 24
"and others" 24
"and when" 24
"be on" 24
"become a" 24
"but also" 24
"county eee" 24
"court eee" 24
"day of" 24
"dec #no" 24
"each other" 24
"front of" 24
"group of" 24
"i could" 24
"if i" 24
"in st" 24
"is on" 24
"it all" 24
"july #no" 24
"majority of" 24
"more eee" 24
"nov #no" 24
"on an" 24
"on sunday" 24
"on to" 24
"one that" 24
"plenty of" 24
"regular season" 24
"said his" 24
"saturday eee" 24
"so it" 24
"spokesman for" 24
"sss during" 24
"sss like" 24
"sss meanwhile" 24
"sss still" 24
"sss yet" 24
"state and" 24
"that it's" 24
"that you" 24
"the center" 24
"the council" 24
"the economy" 24
"the great" 24
"the league" 24
"the st" 24
"to become" 24
"to stop" 24
"too much" 24
"until the" 24
"we will" 24
"were in" 24
"you eee" 24
"a better" 23
"a day" 23
"after he" 23
"and had" 23
"are #no" 23
"are going" 23
"as if" 23
"at his" 23
"away eee" 23
"because i" 23
"business eee" 23
"designed to" 23
"failed to" 23
"for it" 23
"for me" 23
"for this" 23
"for us" 23
"game and" 23
"half of" 23
"i like" 23
"i thought" 23
"if you're" 23
"in and" 23
"in washington" 23
"it also" 23
"it had" 23
"jan #no" 23
"keep the" 23
"member of" 23
"minutes eee" 23
"more of" 23
"much as" 23
"no longer" 23
"of your" 23
"on saturday" 23
"over a" 23
"san diego" 23
"say the" 23
"seems to" 23
"sss cleveland" 23
"sss mr" 23
"sss under" 23
"super bowl" 23
"supreme court" 23
"system eee" 23
"talking about" 23
"that's what" 23
"the agency" 23
"the air" 23
"the blues" 23
"the early" 23
"the idea" 23
"the nfl" 23
"the street" 23
"the white" 23
"think about" 23
"this time" 23
"two weeks" 23
"wednesday eee" 23
"what you" 23
"who were" 23
"year ago" 23
"a group" 22
"a month" 22
"a national" 22
"a special" 22
"and for" 22
"and how" 22
"and three" 22
"are also" 22
"as many" 22
"as she" 22
"associated press" 22
"at home" 22
"being a" 22
"better eee" 22
"bit of" 22
"but as" 22
"but there" 22
"chance to" 22
"city of" 22
"come to" 22
"down to" 22
"first round" 22
"friday eee" 22
"from their" 22
"games eee" 22
"has not" 22
"him in" 22
"hundreds of" 22
"in june" 22
"in november" 22
"in one" 22
"in some" 22
"is about" 22
"is scheduled" 22
"it doesn't" 22
"like this" 22
"little bit" 22
"needed to" 22
"of time" 22
"only a" 22
"over #no" 22
"said of" 22
"school district" 22
"sept #no" 22
"sss here" 22
"sss maybe" 22
"that's the" 22
"that were" 22
"the car" 22
"the regular" 22
"the senate" 22
"there will" 22
"they would" 22
"time and" 22
"to sell" 22
"to talk" 22
"to that" 22
"took a" 22
"tuesday eee" 22
"was found" 22
"was on" 22
"was one" 22
"we don't" 22
"who will" 22
"will get" 22
"will not" 22
"willing to" 22
"you get" 22
"#no pounds" 21
"#no seconds" 21
"a family" 21
"a number" 21
"access to" 21
"after #no" 21
"and get" 21
"and no" 21
"are still" 21
"became a" 21
"behind the" 21
"by an" 21
"country eee" 21
"day and" 21
"do the" 21
"family eee" 21
"for all" 21
"good eee" 21
"had #no" 21
"he wants" 21
"i did" 21
"i want" 21
"in fact" 21
"in february" 21
"in late" 21
"it a" 21
"last season" 21
"level of" 21
"morning eee" 21
"moved to" 21
"oct #no" 21
"of st" 21
"of two" 21
"one day" 21
"or a" 21
"others eee" 21
"outside the" 21
"recent years" 21
"response to" 21
"road eee" 21
"she had" 21
"side of" 21
"talk to" 21
"that's a" 21
"that can" 21
"the crowd" 21
"the decision" 21
"the family" 21
"the fire" 21
"the floor" 21
"the previous" 21
"this year's" 21
"times eee" 21
"to create" 21
"to hear" 21
"to let" 21
"to meet" 21
"to my" 21
"top #no" 21
"was going" 21
"was no" 21
"we do" 21
"we want" 21
"were the" 21
"when a" 21
"which the" 21
"work for" 21
"#no from" 20
"#no hours" 20
"â and" 20
"a letter" 20
"a member" 20
"a result" 20
"a single" 20
"a whole" 20
"accused of" 20
"and its" 20
"and she" 20
"and so" 20
"attention to" 20
"barack obama" 20
"both of" 20
"career eee" 20
"case eee" 20
"company eee" 20
"did eee" 20
"each of" 20
"for one" 20
"for two" 20
"found that" 20
"had no" 20
"in april" 20
"in december" 20
"including a" 20
"it's going" 20
"its #no" 20
"led the" 20
"level eee" 20
"made it" 20
"open to" 20
"over and" 20
"percent to" 20
"place eee" 20
"place in" 20
"place to" 20
"quarter eee" 20
"range of" 20
"returned to" 20
"schools eee" 20
"series of" 20
"show eee" 20
"so far" 20
"sss about" 20
"sss among" 20
"sss every" 20
"sss its" 20
"sss their" 20
"state university" 20
"statement eee" 20
"that's not" 20
"that #no" 20
"the ground" 20
"the market" 20
"the menu" 20
"the nation's" 20
"the problem" 20
"the water" 20
"think that" 20
"this summer" 20
"to eee" 20
"to one" 20
"variety of" 20
"was also" 20
"we would" 20
"were a" 20
"what is" 20
"what it" 20
"white house" 20
"with their" 20
"with this" 20
"#no months" 19
"#no times" 19
"a car" 19
"a friend" 19
"a series" 19
"a strong" 19
"although the" 19
"and all" 19
"and make" 19
"and this" 19
"appears to" 19
"at its" 19
"at one" 19
"at that" 19
"better than" 19
"board of" 19
"but in" 19
"call #no" 19
"children eee" 19
"do that" 19
"few years" 19
"for any" 19
"going on" 19
"hall of" 19
"have no" 19
"he's a" 19
"her husband" 19
"him and" 19
"home to" 19
"hoping to" 19
"i felt" 19
"i love" 19
"i wanted" 19
"in cleveland" 19
"is so" 19
"it seems" 19
"it the" 19
"it wasn't" 19
"know that" 19
"leave the" 19
"live in" 19
"make sure" 19
"monday eee" 19
"now that" 19
"of being" 19
"of state" 19
"off eee" 19
"on april" 19
"on eee" 19
"on how" 19
"only one" 19
"out for" 19
"out there" 19
"put the" 19
"real estate" 19
"responsible for" 19
"return to" 19
"says he" 19
"scheduled to" 19
"so the" 19
"sss christie" 19
"sss she's" 19
"sss washington" 19
"that doesn't" 19
"that there" 19
"the death" 19
"the general" 19
"the investigation" 19
"the largest" 19
"the latest" 19
"the list" 19
"the local" 19
"the obama" 19
"the original" 19
"the potential" 19
"their first" 19
"time of" 19
"to address" 19
"to break" 19
"to cut" 19
"to him" 19
"top of" 19
"type of" 19
"up on" 19
"use of" 19
"we could" 19
"what i" 19
"what was" 19
"within the" 19
"would like" 19
"you need" 19
"#no after" 18
"#no he" 18
"#no which" 18
"a decade" 18
"a different" 18
"a recent" 18
"a state" 18
"a young" 18
"about eee" 18
"added eee" 18
"after his" 18
"ages #no" 18
"an email" 18
"and even" 18
"and just" 18
"are being" 18
"been in" 18
"charged with" 18
"city and" 18
"comes to" 18
"continues to" 18
"dozens of" 18
"effort to" 18
"focused on" 18
"for some" 18
"for that" 18
"has never" 18
"has said" 18
"he doesn't" 18
"here are" 18
"his father" 18
"home and" 18
"home in" 18
"how many" 18
"if a" 18
"in august" 18
"in may" 18
"in more" 18
"in two" 18
"inside the" 18
"is eee" 18
"it as" 18
"it didn't" 18
"it out" 18
"just the" 18
"kansas city" 18
"last night" 18
"led to" 18
"man eee" 18
"market eee" 18
"may not" 18
"medical center" 18
"might have" 18
"next to" 18
"none of" 18
"of dollars" 18
"on my" 18
"out a" 18
"over eee" 18
"parts of" 18
"points and" 18
"received a" 18
"run eee" 18
"says it" 18
"served as" 18
"sss don't" 18
"sss is" 18
"sss though" 18
"state of" 18
"students eee" 18
"talk about" 18
"that had" 18
"the back" 18
"the church" 18
"the entire" 18
"the film" 18
"the internet" 18
"the job" 18
"the late" 18
"the news" 18
"the park" 18
"the plan" 18
"the room" 18
"the scene" 18
"the story" 18
"the tigers" 18
"they do" 18
"they will" 18
"think the" 18
"to them" 18
"toward the" 18
"us to" 18
"use the" 18
"was arrested" 18
"was to" 18
"ways to" 18
"what to" 18
"will take" 18
"work in" 18
"work on" 18
"year in" 18
"yet to" 18
"you to" 18
"#no cup" 17
"#no more" 17
"a spokesman" 17
"a third" 17
"a variety" 17
"about what" 17
"after all" 17
"and did" 17
"and over" 17
"and there" 17
"around eee" 17
"aug #no" 17
"back on" 17
"be done" 17
"believe that" 17
"beyond the" 17
"but i'm" 17
"but when" 17
"came in" 17
"come up" 17
"comment eee" 17
"compared with" 17
"didn't know" 17
"election eee" 17
"every time" 17
"feel like" 17
"fell #no" 17
"for about" 17
"for many" 17
"for years" 17
"from an" 17
"future eee" 17
"games and" 17
"give the" 17
"has to" 17
"have had" 17
"here in" 17
"his mother" 17
"i believe" 17
"i can't" 17
"i really" 17
"in order" 17
"in other" 17
"in september" 17
"information about" 17
"is what" 17
"it can" 17
"job eee" 17
"lots of" 17
"making the" 17
"many people" 17
"more time" 17
"natural gas" 17
"next week" 17
"not been" 17
"noted that" 17
"of any" 17
"order to" 17
"people and" 17
"percent in" 17
"put on" 17
"questions about" 17
"really good" 17
"result of" 17
"said i" 17
"san jose" 17
"set of" 17
"six months" 17
"so that" 17
"sss do" 17
"sss why" 17
"taken to" 17
"team that" 17
"the associated" 17
"the average" 17
"the cleveland" 17
"the draft" 17
"the hospital" 17
"the incident" 17
"the lead" 17
"the meeting" 17
"the police" 17
"the property" 17
"the real" 17
"the students" 17
"the system" 17
"the union" 17
"the work" 17
"the world's" 17
"then he" 17
"they also" 17
"they said" 17
"think it's" 17
"think we" 17
"though the" 17
"to it" 17
"to live" 17
"to more" 17
"together eee" 17
"told him" 17
"was at" 17
"we're going" 17
"when you're" 17
"which he" 17
"who said" 17
"with some" 17
"won't be" 17
"york city" 17
"york eee" 17
"you will" 17
"a certain" 16
"a federal" 16
"advantage of" 16
"after being" 16
"also said" 16
"and also" 16
"and another" 16
"and as" 16
"and four" 16
"and scored" 16
"and what" 16
"as we" 16
"associated with" 16
"be more" 16
"billion eee" 16
"budget eee" 16
"but this" 16
"can do" 16
"control of" 16
"down and" 16
"dr #no" 16
"efforts to" 16
"feet eee" 16
"for instance" 16
"found in" 16
"got the" 16
"group eee" 16
"he got" 16
"i will" 16
"in those" 16
"in your" 16
"is it" 16
"is just" 16
"least one" 16
"letter to" 16
"mitt romney" 16
"not going" 16
"not yet" 16
"obama administration" 16
"out on" 16
"park eee" 16
"people in" 16
"points eee" 16
"report eee" 16
"room for" 16
"round of" 16
"saw the" 16
"say that" 16
"says that" 16
"so they" 16
"sss eee" 16
"sss first" 16
"sss john" 16
"sss st" 16
"sss such" 16
"sss where" 16
"that he's" 16
"that should" 16
"that time" 16
"the amount" 16
"the beginning" 16
"the course" 16
"the four" 16
"the governor" 16
"the international" 16
"the line" 16
"the music" 16
"the nation" 16
"the result" 16
"the situation" 16
"the spring" 16
"the store" 16
"the study" 16
"then the" 16
"this morning" 16
"time since" 16
"time the" 16
"to all" 16
"to call" 16
"to deal" 16
"to remove" 16
"to run" 16
"to serve" 16
"to support" 16
"version of" 16
"was still" 16
"was taken" 16
"way for" 16
"we all" 16
"we did" 16
"we got" 16
"we know" 16
"where they" 16
"where we" 16
"which will" 16
"while he" 16
"will likely" 16
"win eee" 16
"with that" 16
"working with" 16
"years the" 16
"you see" 16
"#no #no" 15
"#no as" 15
"#no rebounds" 15
"#no square" 15
"a key" 15
"a private" 15
"a tough" 15
"a woman" 15
"address the" 15
"age #no" 15
"and made" 15
"and my" 15
"and new" 15
"and now" 15
"and on" 15
"another eee" 15
"are all" 15
"as possible" 15
"averaged #no" 15
"aware of" 15
"bank of" 15
"be an" 15
"been the" 15
"came from" 15
"children and" 15
"church eee" 15
"cleveland eee" 15
"committed to" 15
"cuyahoga county" 15
"depending on" 15
"despite the" 15
"district eee" 15
"do so" 15
"during his" 15
"easy to" 15
"else eee" 15
"ended up" 15
"even the" 15
"event eee" 15
"fall eee" 15
"figure out" 15
"followed by" 15
"for you" 15
"forced to" 15
"fourth quarter" 15
"games in" 15
"general manager" 15
"get it" 15
"grew up" 15
"has had" 15
"has made" 15
"he wrote" 15
"her to" 15
"him a" 15
"his family" 15
"his life" 15
"his team" 15
"his way" 15
"i feel" 15
"i got" 15
"in any" 15
"in court" 15
"in october" 15
"in south" 15
"in to" 15
"is being" 15
"know eee" 15
"line eee" 15
"local governments" 15
"looked at" 15
"louis eee" 15
"makes a" 15
"man who" 15
"matter of" 15
"me to" 15
"middle of" 15
"million to" 15
"millions of" 15
"much more" 15
"north carolina" 15
"of america" 15
"of whom" 15
"off a" 15
"officials have" 15
"ohio state" 15
"on it" 15
"on may" 15
"once the" 15
"one in" 15
"onto the" 15
"own eee" 15
"past year" 15
"people to" 15
"people were" 15
"plain dealer" 15
"play the" 15
"pointed out" 15
"police department" 15
"police officer" 15
"president and" 15
"president barack" 15
"prison eee" 15
"rate of" 15
"roughly #no" 15
"scored #no" 15
"seem to" 15
"set up" 15
"spring training" 15
"sss any" 15
"sss four" 15
"sss hey" 15
"sss obama" 15
"sss who" 15
"sss yes" 15
"states eee" 15
"take on" 15
"teams in" 15
"that of" 15
"that people" 15
"the annual" 15
"the bottom" 15
"the campaign" 15
"the front" 15
"the heart" 15
"the kind" 15
"the majority" 15
"the media" 15
"the men" 15
"the morning" 15
"the ncaa" 15
"the no" 15
"the ohio" 15
"the president" 15
"the record" 15
"the very" 15
"the week" 15
"they could" 15
"they did" 15
"things that" 15
"think of" 15
"time when" 15
"to change" 15
"to comment" 15
"to consider" 15
"to continue" 15
"to cover" 15
"to fight" 15
"to raise" 15
"to share" 15
"took the" 15
"university eee" 15
"up at" 15
"was about" 15
"week the" 15
"which would" 15
"who also" 15
"who would" 15
"win the" 15
"with no" 15
"with one" 15
"work with" 15
"working on" 15
"wrote eee" 15
"years to" 15
"yet eee" 15
"you're not" 15
"you think" 15
"#no but" 14
"#no that" 14
"a bill" 14
"a deal" 14
"a half" 14
"a job" 14
"a much" 14
"a nice" 14
"a player" 14
"a public" 14
"a real" 14
"a sense" 14
"a similar" 14
"a total" 14
"about his" 14
"about to" 14
"all three" 14
"an #no" 14
"an opportunity" 14
"and could" 14
"and he's" 14
"and with" 14
"another #no" 14
"anything eee" 14
"as of" 14
"at an" 14
"attempt to" 14
"avenue eee" 14
"be held" 14
"be made" 14
"before he" 14
"but if" 14
"change eee" 14
"charge of" 14
